file,lon,lat,category,label,dataset
anthropo_10.20696-59.31534_30.tif,10.2315337778391,59.3026374219477,anthropo,0,train
anthropo_10.20696-59.31534_31.tif,10.4529348719069,59.2888597116131,anthropo,0,train
anthropo_10.20696-59.31534_32.tif,10.275965494672,59.2885582370978,anthropo,0,train
anthropo_10.20696-59.31534_33.tif,10.2180717718387,59.2797720909601,anthropo,0,train
anthropo_10.20696-59.31534_34.tif,10.3031642838124,59.2652966190256,anthropo,0,train
anthropo_10.20696-59.31534_35.tif,10.2088358181504,59.2568662204452,anthropo,0,train
anthropo_10.20696-59.31534_36.tif,10.1632173964819,59.2357270492447,anthropo,0,train
anthropo_10.20696-59.31534_37.tif,10.2972356453196,59.2200895573528,anthropo,0,train
anthropo_10.20696-59.31534_38.tif,10.4272877088842,59.2129791443431,anthropo,0,train
anthropo_10.20696-59.31534_39.tif,10.1330178283388,59.2130017441196,anthropo,0,train
anthropo_10.20696-59.31534_4.tif,10.2395992414243,59.44697755595,anthropo,0,train
anthropo_10.20696-59.31534_40.tif,10.0808450785222,59.2026684572823,anthropo,0,train
anthropo_10.20696-59.31534_41.tif,10.2835474591716,59.1914847821995,anthropo,0,train
anthropo_10.20696-59.31534_42.tif,10.4109317612272,59.1901645816088,anthropo,0,train
anthropo_10.20696-59.31534_43.tif,10.106709877174,59.1794590834516,anthropo,0,train
anthropo_10.20696-59.31534_44.tif,10.2868829227319,59.1684592445636,anthropo,0,train
anthropo_10.20696-59.31534_45.tif,10.1199529512925,59.1563537097609,anthropo,0,train
anthropo_10.20696-59.31534_46.tif,10.2357944433272,59.1488367913712,anthropo,0,train
anthropo_10.20696-59.31534_47.tif,10.1975541451757,59.0550695978189,anthropo,0,train
anthropo_10.20696-59.31534_48.tif,9.87714924947264,59.0159604968618,anthropo,0,train
anthropo_10.20696-59.31534_49.tif,9.87378061548621,58.9929915664052,anthropo,0,train
anthropo_10.20696-59.31534_5.tif,10.2842158743966,59.4328952640748,anthropo,0,train
anthropo_10.20696-59.31534_50.tif,10.0004083830056,58.9906384019166,anthropo,0,train
anthropo_10.20696-59.31534_6.tif,10.4153255252221,59.4315401801198,anthropo,0,train
anthropo_10.20696-59.31534_7.tif,10.2204352441394,59.4241665783847,anthropo,0,train
anthropo_10.20696-59.31534_8.tif,10.273483468498,59.4100086691949,anthropo,0,train
anthropo_10.20696-59.31534_9.tif,10.3777383799969,59.4089499712567,anthropo,0,train
anthropo_10.58273-61.03010-0_0.tif,9.68880606572285,61.6720359773337,anthropo,0,train
anthropo_10.58273-61.03010-0_1.tif,9.63976322309626,61.6578815798852,anthropo,0,train
anthropo_10.58273-61.03010-0_10.tif,9.96458666176131,61.615548334304,anthropo,0,train
anthropo_10.58273-61.03010-0_11.tif,9.75951829368161,61.6035052377309,anthropo,0,train
anthropo_10.58273-61.03010-0_12.tif,10.0144024565394,61.6065827801339,anthropo,0,train
anthropo_10.58273-61.03010-0_13.tif,9.90384081363814,61.5988980978148,anthropo,0,train
anthropo_10.58273-61.03010-0_14.tif,9.80937013088037,61.5946149639803,anthropo,0,train
anthropo_10.58273-61.03010-0_15.tif,9.7095370492768,61.5864583258244,anthropo,0,train
anthropo_10.58273-61.03010-0_16.tif,9.95329628827149,61.5921007529965,anthropo,0,train
anthropo_10.58273-61.03010-0_17.tif,9.75889053137146,61.5804468232639,anthropo,0,train
anthropo_10.58273-61.03010-0_18.tif,9.65924138488111,61.571538878329,anthropo,0,train
anthropo_10.58273-61.03010-0_19.tif,10.0030771467545,61.5831389371906,anthropo,0,train
anthropo_10.58273-61.03010-0_2.tif,9.73988561977775,61.6567368083653,anthropo,0,train
anthropo_10.58273-61.03010-0_20.tif,9.86109348358944,61.5742616556117,anthropo,0,train
anthropo_10.58273-61.03010-0_21.tif,9.80870513314321,61.5715563574174,anthropo,0,train
anthropo_10.58273-61.03010-0_22.tif,9.7089461824806,61.5634000758619,anthropo,0,train
anthropo_10.58273-61.03010-0_23.tif,9.9105180391771,61.5674794660874,anthropo,0,train
anthropo_10.58273-61.03010-0_24.tif,10.0531726353206,61.5720121698089,anthropo,0,train
anthropo_10.58273-61.03010-0_25.tif,9.75826285880774,61.5573883705079,anthropo,0,train
anthropo_10.58273-61.03010-0_26.tif,9.65569042015723,61.5483632246291,anthropo,0,train
anthropo_10.58273-61.03010-0_27.tif,9.96027067080758,61.5585329487313,anthropo,0,train
anthropo_10.58273-61.03010-0_28.tif,9.80804028808524,61.5484977121079,anthropo,0,train
anthropo_10.58273-61.03010-0_29.tif,9.70535866810038,61.5402252955145,anthropo,0,train
anthropo_10.58273-61.03010-0_3.tif,9.68973575567691,61.6490364634516,anthropo,0,train
anthropo_10.58273-61.03010-0_30.tif,10.0103406397503,61.5474216190029,anthropo,0,train
anthropo_10.58273-61.03010-0_31.tif,10.0583243982026,61.5491706137441,anthropo,0,train
anthropo_10.58273-61.03010-0_32.tif,9.75613710537869,61.5342721853986,anthropo,0,train
anthropo_10.58273-61.03010-0_33.tif,9.95499695760452,61.5353073614246,anthropo,0,train
anthropo_10.58273-61.03010-0_34.tif,10.1087967575086,61.5351605219535,anthropo,0,train
anthropo_10.58273-61.03010-0_35.tif,10.158108370738,61.5282873946543,anthropo,0,train
anthropo_10.58273-61.03010-0_36.tif,10.1124024364316,61.5122625278677,anthropo,0,train
anthropo_10.58273-61.03010-0_37.tif,10.161676765179,61.5053877000494,anthropo,0,train
anthropo_10.58273-61.03010-0_38.tif,10.0651128925991,61.4875280403957,anthropo,0,train
anthropo_10.58273-61.03010-0_39.tif,10.1130083666936,61.4892568407883,anthropo,0,train
anthropo_10.58273-61.03010-0_4.tif,9.63622021428621,61.6347056406365,anthropo,0,train
anthropo_10.58273-61.03010-0_40.tif,10.0552838118118,61.4641425987505,anthropo,0,train
anthropo_10.58273-61.03010-0_41.tif,10.1031426797093,61.4658744790175,anthropo,0,train
anthropo_10.58273-61.03010-0_42.tif,10.1510076180153,61.4675895826023,anthropo,0,train
anthropo_10.58273-61.03010-0_43.tif,10.0992692338459,61.4427071990339,anthropo,0,train
anthropo_10.58273-61.03010-0_44.tif,10.1470983843013,61.4444232973291,anthropo,0,train
anthropo_10.58273-61.03010-0_45.tif,10.1476751138787,61.4214170283973,anthropo,0,train
anthropo_10.58273-61.03010-0_46.tif,10.1676539763694,61.3991026138565,anthropo,0,train
anthropo_10.58273-61.03010-0_47.tif,10.1637386222742,61.3759366163136,anthropo,0,train
anthropo_10.58273-61.03010-0_48.tif,10.1138887501715,61.359039179908,anthropo,0,train
anthropo_10.58273-61.03010-0_49.tif,10.1628091183222,61.3528768448581,anthropo,0,train
anthropo_10.58273-61.03010-0_5.tif,9.97739710810396,61.6390504501229,anthropo,0,train
anthropo_10.58273-61.03010-0_50.tif,10.0642060348153,61.3414084757488,anthropo,0,train
anthropo_10.58273-61.03010-0_51.tif,10.1129959009256,61.3359794325209,anthropo,0,train
anthropo_10.58273-61.03010-0_52.tif,10.1618802040994,61.3298170305997,anthropo,0,train
anthropo_10.58273-61.03010-0_53.tif,9.95205917763478,61.3214459906224,anthropo,0,train
anthropo_10.58273-61.03010-0_54.tif,10.0087389347159,61.3228255434259,anthropo,0,train
anthropo_10.58273-61.03010-0_55.tif,10.0573954598869,61.3181317555867,anthropo,0,train
anthropo_10.58273-61.03010-0_6.tif,9.68615591735759,61.6258613973063,anthropo,0,train
anthropo_10.58273-61.03010-0_7.tif,10.0272475699216,61.6300805975485,anthropo,0,train
anthropo_10.58273-61.03010-0_8.tif,9.91509575519155,61.6223493725688,anthropo,0,train
anthropo_10.58273-61.03010-0_9.tif,9.85210283319228,61.6192674188809,anthropo,0,train
anthropo_10.58273-61.03010-1_0.tif,10.2173598240575,61.4713781158281,anthropo,0,train
anthropo_10.58273-61.03010-1_1.tif,10.2247157297669,61.4234270816098,anthropo,0,train
anthropo_10.58273-61.03010-1_10.tif,10.2352104647638,61.354719635072,anthropo,0,train
anthropo_10.58273-61.03010-1_11.tif,10.379927108421,61.348932664984,anthropo,0,train
anthropo_10.58273-61.03010-1_12.tif,10.2856120835932,61.3384925728803,anthropo,0,train
anthropo_10.58273-61.03010-1_13.tif,10.3332951635447,61.3401416623274,anthropo,0,train
anthropo_10.58273-61.03010-1_14.tif,10.2386969691468,61.3318167646179,anthropo,0,train
anthropo_10.58273-61.03010-1_2.tif,10.3065947280108,61.408292388963,anthropo,0,train
anthropo_10.58273-61.03010-1_3.tif,10.2282198590455,61.4005247938076,anthropo,0,train
anthropo_10.58273-61.03010-1_4.tif,10.2786999096074,61.3843011887773,anthropo,0,train
anthropo_10.58273-61.03010-1_5.tif,10.3264522778015,61.3859534007825,anthropo,0,train
anthropo_10.58273-61.03010-1_6.tif,10.2317180993798,61.3776223115483,anthropo,0,train
anthropo_10.58273-61.03010-1_7.tif,10.3765413919458,61.3718401149648,anthropo,0,train
anthropo_10.58273-61.03010-1_8.tif,10.2821588998858,61.3613969766959,anthropo,0,train
anthropo_10.58273-61.03010-1_9.tif,10.3298765951979,61.3630476262853,anthropo,0,train
anthropo_10.58273-61.03010-3_0.tif,9.99330351401093,61.2882511711176,anthropo,0,train
anthropo_10.58273-61.03010-3_1.tif,10.0408898752968,61.2900019689297,anthropo,0,train
anthropo_10.58273-61.03010-3_10.tif,10.0695354899683,61.2219623149263,anthropo,0,train
anthropo_10.58273-61.03010-3_11.tif,10.1170271788153,61.2236853333833,anthropo,0,train
anthropo_10.58273-61.03010-3_12.tif,10.1645248163137,61.225391741625,anthropo,0,train
anthropo_10.58273-61.03010-3_13.tif,10.0449481405809,61.1980346790651,anthropo,0,train
anthropo_10.58273-61.03010-3_14.tif,10.0924020579589,61.1997659257514,anthropo,0,train
anthropo_10.58273-61.03010-3_15.tif,10.1398619434458,61.201480580111,anthropo,0,train
anthropo_10.58273-61.03010-3_16.tif,10.1873277406102,61.2031786380795,anthropo,0,train
anthropo_10.58273-61.03010-3_17.tif,10.0633681515776,61.1756800256839,anthropo,0,train
anthropo_10.58273-61.03010-3_18.tif,10.1107897793223,61.1774044627356,anthropo,0,train
anthropo_10.58273-61.03010-3_2.tif,10.0974065577205,61.2920594140916,anthropo,0,train
anthropo_10.58273-61.03010-3_3.tif,10.1450061217298,61.2937737822828,anthropo,0,train
anthropo_10.58273-61.03010-3_4.tif,10.192611630492,61.2954714903992,anthropo,0,train
anthropo_10.58273-61.03010-3_5.tif,10.1188206023016,61.2698052189222,anthropo,0,train
anthropo_10.58273-61.03010-3_6.tif,10.1663879943226,61.2715117284735,anthropo,0,train
anthropo_10.58273-61.03010-3_7.tif,10.082278168581,61.2454545417862,anthropo,0,train
anthropo_10.58273-61.03010-3_8.tif,10.1298061911598,61.2471734709386,anthropo,0,train
anthropo_10.58273-61.03010-3_9.tif,10.1773401569854,61.2488757729834,anthropo,0,train
anthropo_10.58273-61.03010-4_0.tif,10.2439429136301,61.2972831640429,anthropo,0,train
anthropo_10.58273-61.03010-4_1.tif,10.2915605939065,61.2989462375463,anthropo,0,train
anthropo_10.58273-61.03010-4_10.tif,10.510315039538,61.2545733441526,anthropo,0,train
anthropo_10.58273-61.03010-4_11.tif,10.2543410915878,61.2285725172405,anthropo,0,train
anthropo_10.58273-61.03010-4_12.tif,10.4289264932643,61.2288278183964,anthropo,0,train
anthropo_10.58273-61.03010-4_13.tif,10.4764530895722,61.2304250066304,anthropo,0,train
anthropo_10.58273-61.03010-4_14.tif,10.3034595353742,61.2194939607605,anthropo,0,train
anthropo_10.58273-61.03010-4_15.tif,10.2577955626945,61.2056685826429,anthropo,0,train
anthropo_10.58273-61.03010-4_16.tif,10.352973187526,61.2075338937972,anthropo,0,train
anthropo_10.58273-61.03010-4_17.tif,10.6934310512895,61.2152049041272,anthropo,0,train
anthropo_10.58273-61.03010-4_18.tif,10.4010903942181,61.2048620017993,anthropo,0,train
anthropo_10.58273-61.03010-4_19.tif,10.3077305374777,61.1908619479202,anthropo,0,train
anthropo_10.58273-61.03010-4_2.tif,10.4299820179498,61.3036848937295,anthropo,0,train
anthropo_10.58273-61.03010-4_20.tif,10.261244262504,61.1827644556039,anthropo,0,train
anthropo_10.58273-61.03010-4_21.tif,10.6439368712864,61.1956372112258,anthropo,0,train
anthropo_10.58273-61.03010-4_22.tif,10.3563530838274,61.1846266495567,anthropo,0,train
anthropo_10.58273-61.03010-4_23.tif,10.6921130104123,61.1921452856265,anthropo,0,train
anthropo_10.58273-61.03010-4_24.tif,10.63968946649,61.1724817832032,anthropo,0,train
anthropo_10.58273-61.03010-4_25.tif,10.3197202082831,61.1603390794324,anthropo,0,train
anthropo_10.58273-61.03010-4_26.tif,10.3671365045301,61.1619735033343,anthropo,0,train
anthropo_10.58273-61.03010-4_27.tif,10.6878305409637,61.1689910301743,anthropo,0,train
anthropo_10.58273-61.03010-4_28.tif,10.4367263508656,61.1441976187933,anthropo,0,train
anthropo_10.58273-61.03010-4_29.tif,10.3157146608315,61.1371761239444,anthropo,0,train
anthropo_10.58273-61.03010-4_3.tif,10.4784481132976,61.299555108817,anthropo,0,train
anthropo_10.58273-61.03010-4_30.tif,10.3630959580578,61.138811598171,anthropo,0,train
anthropo_10.58273-61.03010-4_31.tif,10.6835536580268,61.1458366424159,anthropo,0,train
anthropo_10.58273-61.03010-4_32.tif,10.4860721881446,61.1321870471614,anthropo,0,train
anthropo_10.58273-61.03010-4_33.tif,10.4133959917441,61.1203848524717,anthropo,0,train
anthropo_10.58273-61.03010-4_34.tif,10.2954402247436,61.1134466818339,anthropo,0,train
anthropo_10.58273-61.03010-4_35.tif,10.342784639592,61.1150888921183,anthropo,0,train
anthropo_10.58273-61.03010-4_36.tif,10.673359831594,61.1224924656251,anthropo,0,train
anthropo_10.58273-61.03010-4_37.tif,10.462712762471,61.108382488089,anthropo,0,train
anthropo_10.58273-61.03010-4_38.tif,10.5111794308219,61.1020898763613,anthropo,0,train
anthropo_10.58273-61.03010-4_39.tif,10.393057835698,61.0966694016837,anthropo,0,train
anthropo_10.58273-61.03010-4_4.tif,10.2474147807846,61.2743798081755,anthropo,0,train
anthropo_10.58273-61.03010-4_40.tif,10.5596274867906,61.0957796747453,anthropo,0,train
anthropo_10.58273-61.03010-4_41.tif,10.6075596483226,61.0930324594399,anthropo,0,train
anthropo_10.58273-61.03010-4_42.tif,10.4423446454032,61.0846741400818,anthropo,0,train
anthropo_10.58273-61.03010-4_43.tif,10.6561726011164,61.0852550329444,anthropo,0,train
anthropo_10.58273-61.03010-4_44.tif,10.4907785454283,61.0783885012459,anthropo,0,train
anthropo_10.58273-61.03010-4_45.tif,10.3742272020844,61.0730018542719,anthropo,0,train
anthropo_10.58273-61.03010-4_46.tif,10.5391938894431,61.0720852858618,anthropo,0,train
anthropo_10.58273-61.03010-4_47.tif,10.5870915700532,61.0693449842235,anthropo,0,train
anthropo_10.58273-61.03010-4_48.tif,10.4234836222538,61.0610131380158,anthropo,0,train
anthropo_10.58273-61.03010-4_49.tif,10.6356726487278,61.0615746054385,anthropo,0,train
anthropo_10.58273-61.03010-4_5.tif,10.3976188753877,61.2795672445144,anthropo,0,train
anthropo_10.58273-61.03010-4_50.tif,10.471884600032,61.0547339262918,anthropo,0,train
anthropo_10.58273-61.03010-4_51.tif,10.6834498174586,61.0595160091835,anthropo,0,train
anthropo_10.58273-61.03010-4_52.tif,10.520267076175,61.0484371515734,anthropo,0,train
anthropo_10.58273-61.03010-4_53.tif,10.5681302907495,61.0457032250762,anthropo,0,train
anthropo_10.58273-61.03010-4_54.tif,10.7326687324959,61.0466969179762,anthropo,0,train
anthropo_10.58273-61.03010-4_55.tif,10.6166792662687,61.0379393460878,anthropo,0,train
anthropo_10.58273-61.03010-4_56.tif,10.447114567538,61.0308775512163,anthropo,0,train
anthropo_10.58273-61.03010-4_57.tif,10.6644217205836,61.0358871386211,anthropo,0,train
anthropo_10.58273-61.03010-4_58.tif,10.4954649908113,61.0245893308417,anthropo,0,train
anthropo_10.58273-61.03010-4_59.tif,10.5432939072022,61.0218638633843,anthropo,0,train
anthropo_10.58273-61.03010-4_6.tif,10.4460513634157,61.27544868906,anthropo,0,train
anthropo_10.58273-61.03010-4_60.tif,10.782515255093,61.0288454954057,anthropo,0,train
anthropo_10.58273-61.03010-4_61.tif,10.7136109929938,61.023074681204,anthropo,0,train
anthropo_10.58273-61.03010-4_62.tif,10.591811870457,61.0141086078153,anthropo,0,train
anthropo_10.58273-61.03010-4_63.tif,10.6395196617431,61.0120648663812,anthropo,0,train
anthropo_10.58273-61.03010-4_64.tif,10.4559544104035,61.0002403986968,anthropo,0,train
anthropo_10.58273-61.03010-4_65.tif,10.5037493558687,60.9975286100967,anthropo,0,train
anthropo_10.58273-61.03010-4_66.tif,10.7634303204376,61.0052300085137,anthropo,0,train
anthropo_10.58273-61.03010-4_67.tif,10.6886813118339,60.9992612036968,anthropo,0,train
anthropo_10.58273-61.03010-4_68.tif,10.552238947987,60.9897872976181,anthropo,0,train
anthropo_10.58273-61.03010-4_69.tif,10.4592314704253,60.9773291390195,anthropo,0,train
anthropo_10.58273-61.03010-4_7.tif,10.4936495285108,61.2770405616978,anthropo,0,train
anthropo_10.58273-61.03010-4_70.tif,10.5069916569331,60.974615830709,anthropo,0,train
anthropo_10.58273-61.03010-4_71.tif,10.7384763846853,60.9814254784454,anthropo,0,test
anthropo_10.58273-61.03010-4_72.tif,10.7856526505182,60.9829107182705,anthropo,0,test
anthropo_10.58273-61.03010-4_73.tif,10.6505248199348,60.9750154087842,anthropo,0,test
anthropo_10.58273-61.03010-4_74.tif,10.5554453331647,60.9668729756541,anthropo,0,train
anthropo_10.58273-61.03010-4_75.tif,10.7061941660484,60.9573817666309,anthropo,0,test
anthropo_10.58273-61.03010-4_76.tif,10.7533328611137,60.9588779628609,anthropo,0,test
anthropo_10.58273-61.03010-4_77.tif,10.800476638698,60.9603576929096,anthropo,0,test
anthropo_10.58273-61.03010-4_78.tif,10.6551312468868,60.9521455906128,anthropo,0,test
anthropo_10.58273-61.03010-4_79.tif,10.6054593436459,60.9476544538116,anthropo,0,test
anthropo_10.58273-61.03010-4_8.tif,10.2508808355203,61.2514762591629,anthropo,0,train
anthropo_10.58273-61.03010-4_80.tif,10.5498139250286,60.9436664696251,anthropo,0,test
anthropo_10.58273-61.03010-4_9.tif,10.4627497513181,61.2529876569382,anthropo,0,train
anthropo_10.58273-61.03010-5_0.tif,10.9632287237244,60.9659676326787,anthropo,0,test
anthropo_10.58273-61.03010-5_1.tif,10.8601618383502,60.9621173177908,anthropo,0,test
anthropo_10.58273-61.03010-5_2.tif,10.9078698580076,60.9592612959097,anthropo,0,test
anthropo_10.58273-61.03010-7_0.tif,10.5709151234307,60.9089338271187,anthropo,0,test
anthropo_10.58273-61.03010-7_1.tif,10.6179738731666,60.9104766304742,anthropo,0,test
anthropo_10.58273-61.03010-7_10.tif,10.7798709206159,60.8926409140913,anthropo,0,test
anthropo_10.58273-61.03010-7_11.tif,10.6110493606024,60.8642117657969,anthropo,0,test
anthropo_10.58273-61.03010-7_12.tif,10.6580448145303,60.8657398984665,anthropo,0,test
anthropo_10.58273-61.03010-7_13.tif,10.705045429898,60.867251632718,anthropo,0,test
anthropo_10.58273-61.03010-7_14.tif,10.7520511518031,60.8687469650272,anthropo,0,test
anthropo_10.58273-61.03010-7_15.tif,10.7990619253058,60.8702258919079,anthropo,0,test
anthropo_10.58273-61.03010-7_16.tif,10.5276246572563,60.8384373995658,anthropo,0,test
anthropo_10.58273-61.03010-7_17.tif,10.5819138108455,60.8402360866755,anthropo,0,test
anthropo_10.58273-61.03010-7_18.tif,10.6288722466516,60.8417740514972,anthropo,0,test
anthropo_10.58273-61.03010-7_19.tif,10.7095941466571,60.8443791540826,anthropo,0,test
anthropo_10.58273-61.03010-7_2.tif,10.6650378481694,60.9120030075089,anthropo,0,test
anthropo_10.58273-61.03010-7_20.tif,10.7565665567593,60.8458725754143,anthropo,0,test
anthropo_10.58273-61.03010-7_21.tif,10.8035440049517,60.8473496064274,anthropo,0,test
anthropo_10.58273-61.03010-7_22.tif,10.4595884842897,60.8296770629883,anthropo,0,test
anthropo_10.58273-61.03010-7_23.tif,10.4105480254331,60.8222522428896,anthropo,0,test
anthropo_10.58273-61.03010-7_24.tif,10.5088373385311,60.8147885804916,anthropo,0,test
anthropo_10.58273-61.03010-7_25.tif,10.5557538655717,60.8163516941336,anthropo,0,test
anthropo_10.58273-61.03010-7_26.tif,10.60267565623,60.8178984479989,anthropo,0,test
anthropo_10.58273-61.03010-7_27.tif,10.6496026559434,60.8194288384924,anthropo,0,test
anthropo_10.58273-61.03010-7_28.tif,10.7112021567182,60.8214126373633,anthropo,0,test
anthropo_10.58273-61.03010-7_29.tif,10.7581409931834,60.8229051739955,anthropo,0,test
anthropo_10.58273-61.03010-7_3.tif,10.7121069933104,60.9135129546563,anthropo,0,test
anthropo_10.58273-61.03010-7_30.tif,10.8050848576952,60.8243813356138,anthropo,0,test
anthropo_10.58273-61.03010-7_31.tif,10.4599089174154,60.8066658700322,anthropo,0,test
anthropo_10.58273-61.03010-7_32.tif,10.4006474712167,60.7988899895758,anthropo,0,test
anthropo_10.58273-61.03010-7_33.tif,10.509121776759,60.7917768693074,anthropo,0,test
anthropo_10.58273-61.03010-7_34.tif,10.5560046651389,60.793339544161,anthropo,0,test
anthropo_10.58273-61.03010-7_35.tif,10.6028928082764,60.7948858746057,anthropo,0,test
anthropo_10.58273-61.03010-7_36.tif,10.7245330315066,60.7988204682054,anthropo,0,test
anthropo_10.58273-61.03010-7_37.tif,10.7714396093308,60.8003080315665,anthropo,0,test
anthropo_10.58273-61.03010-7_38.tif,10.8183511915411,60.8017792343364,anthropo,0,test
anthropo_10.58273-61.03010-7_39.tif,10.4616927023598,60.7837042272297,anthropo,0,test
anthropo_10.58273-61.03010-7_4.tif,10.7591812534227,60.9150064683878,anthropo,0,test
anthropo_10.58273-61.03010-7_40.tif,10.6517314033772,60.7820921367333,anthropo,0,test
anthropo_10.58273-61.03010-7_41.tif,10.5708958776472,60.7708121845486,anthropo,0,test
anthropo_10.58273-61.03010-7_42.tif,10.6997627902466,60.7750100892287,anthropo,0,test
anthropo_10.58273-61.03010-7_43.tif,10.7466330692444,60.7765059665115,anthropo,0,test
anthropo_10.58273-61.03010-7_44.tif,10.7935083733026,60.7779855004018,anthropo,0,test
anthropo_10.58273-61.03010-7_45.tif,10.6358105475195,60.7585553997248,anthropo,0,test
anthropo_10.58273-61.03010-7_46.tif,10.683809760284,60.7514787230918,anthropo,0,test
anthropo_10.58273-61.03010-7_47.tif,10.7306447398616,60.752979836186,anthropo,0,test
anthropo_10.58273-61.03010-7_48.tif,10.7774847548686,60.7544646224203,anthropo,0,test
anthropo_10.58273-61.03010-7_49.tif,10.5912377747188,60.7405500638629,anthropo,0,test
anthropo_10.58273-61.03010-7_5.tif,10.8062605733021,60.9164835452123,anthropo,0,test
anthropo_10.58273-61.03010-7_50.tif,10.6389271347401,60.7356377104014,anthropo,0,test
anthropo_10.58273-61.03010-7_51.tif,10.6868912435949,60.7285595527373,anthropo,0,test
anthropo_10.58273-61.03010-7_52.tif,10.7336930350136,60.7300592651215,anthropo,0,test
anthropo_10.58273-61.03010-7_53.tif,10.7804998501535,60.7315426657517,anthropo,0,test
anthropo_10.58273-61.03010-7_54.tif,10.8282424649597,60.7258461774291,anthropo,0,test
anthropo_10.58273-61.03010-7_55.tif,10.6274221320469,60.7122430249703,anthropo,0,test
anthropo_10.58273-61.03010-7_56.tif,10.7191974696539,60.7065785662115,anthropo,0,test
anthropo_10.58273-61.03010-7_57.tif,10.7659692659375,60.7080666948588,anthropo,0,test
anthropo_10.58273-61.03010-7_58.tif,10.579798912488,60.6955712764894,anthropo,0,test
anthropo_10.58273-61.03010-7_59.tif,10.8136792188012,60.7023750587938,anthropo,0,test
anthropo_10.58273-61.03010-7_6.tif,10.5917313307251,60.8865985814374,anthropo,0,test
anthropo_10.58273-61.03010-7_60.tif,10.6276176328463,60.6892299662812,anthropo,0,test
anthropo_10.58273-61.03010-7_61.tif,10.6746476581587,60.6886011383427,anthropo,0,test
anthropo_10.58273-61.03010-7_62.tif,10.5061477603515,60.6765702827573,anthropo,0,test
anthropo_10.58273-61.03010-7_63.tif,10.7222481353805,60.6836581777279,anthropo,0,test
anthropo_10.58273-61.03010-7_64.tif,10.7689868444112,60.6851449190502,anthropo,0,test
anthropo_10.58273-61.03010-7_65.tif,10.5537535625449,60.6716873498417,anthropo,0,test
anthropo_10.58273-61.03010-7_66.tif,10.8166621620068,60.679451858747,anthropo,0,test
anthropo_10.58273-61.03010-7_67.tif,10.601541343108,60.6653550209765,anthropo,0,test
anthropo_10.58273-61.03010-7_68.tif,10.6485366022489,60.6647350088427,anthropo,0,test
anthropo_10.58273-61.03010-7_69.tif,10.4787137839733,60.6526233827813,anthropo,0,test
anthropo_10.58273-61.03010-7_7.tif,10.6387584945754,60.8881337867656,anthropo,0,test
anthropo_10.58273-61.03010-7_70.tif,10.69610527336,60.6598010116455,anthropo,0,test
anthropo_10.58273-61.03010-7_71.tif,10.742807824756,60.6612965338077,anthropo,0,test
anthropo_10.58273-61.03010-7_72.tif,10.5262877797311,60.6477498767108,anthropo,0,test
anthropo_10.58273-61.03010-7_73.tif,10.7904519215234,60.6556124864382,anthropo,0,test
anthropo_10.58273-61.03010-7_74.tif,10.8371540799246,60.6570750460028,anthropo,0,test
anthropo_10.58273-61.03010-7_75.tif,10.5740448387919,60.6414270354833,anthropo,0,test
anthropo_10.58273-61.03010-7_76.tif,10.6210053093297,60.6408163332182,anthropo,0,test
